sample_id,geochronid,analysis_document,group_id,spot_no,grain_spot,u238_ppm,th232_ppm,th232_u238,f204_pct,u238_pb206_ratio,u238_pb206_ratio_1sigma,pb207_pb206_ratio,pb207_pb206_ratio_1sigma,u238_pb206_star_ratio,u238_pb206_star_ratio_1sigma,pb207_star_pb206_star_ratio,pb207_star_pb206_star_ratio_1sigma,u238_pb206_star_date_ma,u238_pb206_star_date_1sigma_ma,pb207_star_pb206_star_date_ma,pb207_star_pb206_star_date_1sigma_ma,disc_pct
228446,228446.1,228446.1.pdf,I,17,17.1,226,174,0.77,0.043,1.820,0.027,0.21067,0.00066,1.821,0.027,0.21028,0.00067,2821,34,2908,5,3.0
228446,228446.1,228446.1.pdf,I,1,1.1,137,127,0.93,0.066,1.803,0.023,0.21094,0.00086,1.804,0.023,0.21035,0.00089,2843,30,2908,7,2.3
228446,228446.1,228446.1.pdf,X,2,2.1,265,64,0.24,0.026,1.611,0.024,0.23911,0.00069,1.611,0.024,0.23888,0.00070,3113,38,3113,5,0.0
228446,228446.1,228446.1.pdf,X,9,9.1,162,84,0.52,0.271,1.614,0.020,0.25068,0.00085,1.618,0.020,0.24831,0.00095,3102,31,3174,6,2.3
228446,228446.1,228446.1.pdf,X,5,5.1,214,120,0.56,0.234,1.587,0.019,0.25118,0.00077,1.590,0.019,0.24913,0.00084,3145,31,3179,5,1.1
228446,228446.1,228446.1.pdf,X,11,11.1,133,105,0.79,0.130,1.599,0.021,0.25062,0.00157,1.601,0.021,0.24948,0.00159,3128,33,3182,10,1.7
228446,228446.1,228446.1.pdf,X,18,18.1,268,198,0.74,0.041,1.593,0.022,0.25150,0.00105,1.594,0.022,0.25114,0.00105,3139,35,3192,7,1.7
228446,228446.1,228446.1.pdf,X,10,10.1,96,68,0.71,0.056,1.525,0.021,0.26366,0.00112,1.525,0.021,0.26317,0.00113,3250,36,3266,7,0.5
228446,228446.1,228446.1.pdf,X,7,7.1,167,63,0.38,0.027,1.507,0.025,0.27143,0.00091,1.507,0.025,0.27119,0.00091,3281,44,3313,5,1.0
228446,228446.1,228446.1.pdf,D,13,13.1,443,429,0.97,0.019,2.231,0.025,0.19602,0.00051,2.232,0.025,0.19585,0.00051,2387,23,2792,4,14.5
228446,228446.1,228446.1.pdf,D,14,14.1,431,351,0.81,0.022,1.969,0.025,0.20386,0.00047,1.970,0.025,0.20366,0.00047,2647,28,2856,4,7.3
228446,228446.1,228446.1.pdf,D,15,15.1,299,203,0.68,0.061,1.968,0.023,0.20433,0.00058,1.969,0.023,0.20378,0.00059,2648,26,2857,5,7.3
228446,228446.1,228446.1.pdf,D,4,4.1,131,85,0.65,0.111,1.784,0.023,0.24917,0.00101,1.786,0.023,0.24819,0.00105,2866,31,3173,7,9.7
229828,229828.1,229828.1.pdf,I,10,10.1,217,69,0.32,0.365,2.090,0.020,0.18496,0.00097,2.098,0.020,0.18170,0.00152,2513,20,2669,14,5.8
229828,229828.1,229828.1.pdf,I,16,16.1,257,189,0.74,0.141,2.011,0.018,0.18437,0.00083,2.014,0.018,0.18311,0.00089,2599,20,2681,8,3.1
229828,229828.1,229828.1.pdf,I,8,8.1,245,69,0.28,0.054,1.936,0.017,0.18443,0.00081,1.937,0.017,0.18395,0.00084,2684,20,2689,8,0.2
229828,229828.1,229828.1.pdf,I,3,3.1,192,41,0.22,0.074,2.111,0.036,0.18494,0.00097,2.113,0.036,0.18428,0.00101,2498,35,2692,9,7.2
229828,229828.1,229828.1.pdf,I,5,5.1,188,48,0.25,-0.034,1.986,0.019,0.18446,0.00092,1.985,0.019,0.18476,0.00094,2630,21,2696,8,2.5
229828,229828.1,229828.1.pdf,I,17,17.1,120,44,0.36,0.221,2.027,0.043,0.18686,0.00117,2.032,0.043,0.18489,0.00131,2580,46,2697,12,4.3
229828,229828.1,229828.1.pdf,I,9,9.1,295,88,0.30,0.069,2.013,0.017,0.18559,0.00076,2.014,0.017,0.18497,0.00079,2599,19,2698,7,3.7
229828,229828.1,229828.1.pdf,I,6,6.1,252,95,0.38,0.055,1.952,0.017,0.18569,0.00076,1.953,0.017,0.18520,0.00079,2665,20,2700,7,1.3
229828,229828.1,229828.1.pdf,I,4,4.1,125,50,0.40,0.135,2.037,0.035,0.18663,0.00190,2.039,0.035,0.18542,0.00195,2572,36,2702,17,4.8
229828,229828.1,229828.1.pdf,I,13,13.1,277,132,0.48,0.116,1.921,0.017,0.18659,0.00079,1.923,0.017,0.18556,0.00084,2699,20,2703,7,0.2
229828,229828.1,229828.1.pdf,I,18,18.1,204,72,0.35,0.171,1.976,0.019,0.18761,0.00096,1.980,0.019,0.18609,0.00105,2636,22,2708,9,2.7
229828,229828.1,229828.1.pdf,I,7,7.1,292,87,0.30,0.039,1.934,0.017,0.18676,0.00077,1.935,0.017,0.18641,0.00078,2685,19,2711,7,0.9
229828,229828.1,229828.1.pdf,I,14,14.1,257,108,0.42,0.045,1.991,0.018,0.18681,0.00082,1.992,0.018,0.18641,0.00084,2623,19,2711,7,3.3
229828,229828.1,229828.1.pdf,I,15,15.1,230,68,0.29,0.111,1.965,0.018,0.18746,0.00091,1.967,0.018,0.18647,0.00097,2649,21,2711,9,2.3
229828,229828.1,229828.1.pdf,I,1,1.1,271,92,0.34,-0.086,1.949,0.017,0.18575,0.00076,1.947,0.017,0.18652,0.00080,2672,19,2712,7,1.5
229828,229828.1,229828.1.pdf,I,12,12.1,209,69,0.33,0.033,1.960,0.019,0.18690,0.00141,1.961,0.019,0.18660,0.00142,2657,21,2713,13,2.1
229828,229828.1,229828.1.pdf,I,2,2.1,101,29,0.29,0.483,1.965,0.022,0.19154,0.00127,1.975,0.022,0.18723,0.00155,2641,25,2718,14,2.8
229828,229828.1,229828.1.pdf,I,11,11.1,242,75,0.31,0.009,1.893,0.017,0.18771,0.00085,1.893,0.017,0.18763,0.00086,2735,21,2722,8,-0.5
230507,230507.1,230507.1.pdf,I,8,8.1,462,439,0.95,0.036,1.989,0.016,0.17931,0.00064,1.989,0.016,0.17898,0.00065,2625,17,2643,6,0.7
230507,230507.1,230507.1.pdf,I,3,3.1,417,96,0.23,0.126,2.063,0.017,0.18022,0.00068,2.066,0.017,0.17910,0.00072,2545,17,2645,7,3.8
230507,230507.1,230507.1.pdf,I,9,9.1,436,85,0.20,0.027,2.045,0.016,0.17970,0.00093,2.046,0.016,0.17946,0.00093,2566,17,2648,9,3.1
230507,230507.1,230507.1.pdf,I,15,15.1,130,9,0.07,0.091,2.044,0.022,0.18027,0.00105,2.046,0.022,0.17947,0.00110,2566,23,2648,10,3.1
230507,230507.1,230507.1.pdf,I,4,4.1,418,79,0.19,-0.004,2.002,0.016,0.18018,0.00068,2.002,0.016,0.18022,0.00068,2612,18,2655,6,1.6
230507,230507.1,230507.1.pdf,I,5,5.1,258,4,0.02,-0.014,1.987,0.018,0.18078,0.00082,1.987,0.018,0.18090,0.00082,2628,20,2661,8,1.2
230507,230507.1,230507.1.pdf,P,11,11.1,546,106,0.19,0.074,2.201,0.017,0.16568,0.00061,2.203,0.017,0.16502,0.00063,2413,16,2508,6,3.8
230507,230507.1,230507.1.pdf,P,7,7.1,582,144,0.25,0.077,2.184,0.017,0.16776,0.00064,2.185,0.017,0.16707,0.00065,2429,16,2529,7,3.9
230507,230507.1,230507.1.pdf,P,14,14.1,409,32,0.08,0.067,2.157,0.017,0.16943,0.00066,2.159,0.017,0.16883,0.00067,2454,16,2546,7,3.6
230507,230507.1,230507.1.pdf,P,2,2.1,644,244,0.38,0.041,2.141,0.018,0.17001,0.00388,2.142,0.018,0.16965,0.00388,2470,17,2554,38,3.3
230507,230507.1,230507.1.pdf,P,10,10.1,476,59,0.12,0.028,2.063,0.016,0.17074,0.00421,2.064,0.016,0.17048,0.00421,2547,17,2562,41,0.6
230507,230507.1,230507.1.pdf,X,13,13.1,243,128,0.53,0.061,1.963,0.018,0.18472,0.00079,1.964,0.018,0.18418,0.00081,2653,20,2691,7,1.4
230507,230507.1,230507.1.pdf,X,1,1.1,76,30,0.40,0.133,1.873,0.025,0.19087,0.00137,1.876,0.025,0.18968,0.00146,2755,31,2739,13,-0.6
230507,230507.1,230507.1.pdf,D,6,6.1,428,115,0.27,0.128,2.190,0.018,0.17598,0.00100,2.193,0.018,0.17485,0.00103,2422,17,2605,10,7.0
230507,230507.1,230507.1.pdf,D,12,12.1,423,196,0.46,0.029,2.324,0.019,0.16758,0.00070,2.325,0.019,0.16732,0.00071,2307,16,2531,7,8.9
230514,230514.1,230514.1.pdf,I,9,9.1,443,467,1.05,0.117,1.972,0.016,0.18085,0.00067,1.974,0.016,0.17982,0.00071,2642,18,2651,7,0.3
230514,230514.1,230514.1.pdf,I,6,6.1,250,177,0.71,-0.027,2.016,0.018,0.18004,0.00081,2.015,0.018,0.18028,0.00082,2598,20,2655,8,2.2
230514,230514.1,230514.1.pdf,I,5,5.1,194,80,0.41,0.060,2.030,0.019,0.18149,0.00090,2.031,0.019,0.18095,0.00092,2581,21,2662,8,3.0
230514,230514.1,230514.1.pdf,I,1,1.1,365,478,1.31,0.042,1.974,0.017,0.18139,0.00072,1.975,0.017,0.18102,0.00073,2641,19,2662,7,0.8
230514,230514.1,230514.1.pdf,I,2,2.1,294,109,0.37,0.022,1.955,0.017,0.18122,0.00076,1.956,0.017,0.18103,0.00077,2662,19,2662,7,0.0
230514,230514.1,230514.1.pdf,I,14,14.1,328,266,0.81,0.039,2.024,0.017,0.18216,0.00073,2.025,0.017,0.18182,0.00074,2588,18,2670,7,3.1
230514,230514.1,230514.1.pdf,P,13,13.1,621,716,1.15,0.132,2.312,0.029,0.15820,0.00059,2.315,0.029,0.15703,0.00063,2314,25,2424,7,4.5
230514,230514.1,230514.1.pdf,P,10,10.1,426,199,0.47,0.067,2.106,0.017,0.17308,0.00066,2.107,0.017,0.17249,0.00068,2504,17,2582,7,3.0
230514,230514.1,230514.1.pdf,P,11,11.1,364,214,0.59,0.045,2.074,0.017,0.17730,0.00070,2.075,0.017,0.17690,0.00071,2536,17,2624,7,3.4
230514,230514.1,230514.1.pdf,P,7,7.1,371,204,0.55,0.157,2.074,0.017,0.17903,0.00070,2.077,0.017,0.17763,0.00076,2533,17,2631,7,3.7
230514,230514.1,230514.1.pdf,P,3,3.1,398,136,0.34,0.109,2.083,0.017,0.17884,0.00071,2.085,0.017,0.17787,0.00074,2525,17,2633,7,4.1
230514,230514.1,230514.1.pdf,P,4,4.1,398,195,0.49,0.056,2.009,0.016,0.17885,0.00069,2.010,0.016,0.17835,0.00070,2603,18,2638,7,1.3
230514,230514.1,230514.1.pdf,Z,8,8.1,197,76,0.39,-0.015,2.954,0.029,0.11466,0.00084,2.954,0.029,0.11479,0.00085,1880,16,1877,13,-0.2
230514,230514.1,230514.1.pdf,D,12,12.1,297,120,0.41,0.152,2.167,0.018,0.17319,0.00112,2.171,0.018,0.17184,0.00115,2443,17,2576,11,5.2
232522,232522.1,232522.1.pdf,I,11,5.2,363,57,0.16,0.020,1.721,0.020,0.22203,0.00054,1.721,0.020,0.22185,0.00054,2953,28,2994,4,1.4
232522,232522.1,232522.1.pdf,I,16,13.1,295,97,0.33,0.050,1.773,0.021,0.22244,0.00060,1.774,0.021,0.22199,0.00061,2882,28,2995,4,3.8
232522,232522.1,232522.1.pdf,I,13,10.2,361,69,0.19,0.016,1.774,0.021,0.22226,0.00057,1.774,0.021,0.22212,0.00057,2882,28,2996,4,3.8
232522,232522.1,232522.1.pdf,I,21,17.2,415,83,0.20,0.003,1.775,0.020,0.22280,0.00052,1.775,0.020,0.22278,0.00052,2881,27,3001,4,4.0
232522,232522.1,232522.1.pdf,I,9,8.1,288,365,1.27,0.000,1.711,0.020,0.22281,0.00063,1.711,0.020,0.22281,0.00063,2967,29,3001,5,1.1
232522,232522.1,232522.1.pdf,I,3,3.1,306,34,0.11,0.017,1.718,0.020,0.22305,0.00058,1.718,0.020,0.22290,0.00059,2957,28,3002,4,1.5
232522,232522.1,232522.1.pdf,I,20,17.1,139,68,0.49,0.043,1.774,0.023,0.22331,0.00094,1.774,0.023,0.22293,0.00096,2882,31,3002,7,4.0
232522,232522.1,232522.1.pdf,I,1,1.1,408,161,0.40,0.032,1.778,0.021,0.22342,0.00054,1.779,0.021,0.22314,0.00055,2876,27,3004,4,4.2
232522,232522.1,232522.1.pdf,I,12,10.1,94,78,0.83,-0.063,1.719,0.024,0.22289,0.00112,1.718,0.024,0.22344,0.00115,2958,33,3006,8,1.6
232522,232522.1,232522.1.pdf,I,6,5.1,138,134,0.97,0.044,1.670,0.022,0.22399,0.00086,1.671,0.022,0.22360,0.00088,3024,32,3007,6,-0.6
232522,232522.1,232522.1.pdf,I,19,16.1,383,109,0.28,0.003,1.725,0.020,0.22398,0.00056,1.725,0.020,0.22396,0.00056,2948,28,3009,4,2.0
232522,232522.1,232522.1.pdf,I,14,11.1,341,134,0.39,0.006,1.730,0.020,0.22449,0.00055,1.730,0.020,0.22443,0.00055,2940,28,3013,4,2.4
232522,232522.1,232522.1.pdf,I,15,12.1,506,265,0.52,-0.002,1.710,0.019,0.22450,0.00046,1.710,0.019,0.22451,0.00046,2969,28,3013,3,1.5
232522,232522.1,232522.1.pdf,X,4,4.1,140,24,0.17,0.013,1.608,0.021,0.25995,0.00194,1.608,0.021,0.25984,0.00194,3117,33,3246,12,4.0
232522,232522.1,232522.1.pdf,P,10,9.1,48,35,0.71,0.155,1.706,0.028,0.21953,0.00146,1.709,0.028,0.21815,0.00155,2970,39,2967,11,-0.1
232522,232522.1,232522.1.pdf,P,5,4.2,419,102,0.24,0.000,1.802,0.023,0.22145,0.00053,1.802,0.023,0.22145,0.00053,2846,30,2991,4,4.9
232522,232522.1,232522.1.pdf,D,17,14.1,740,174,0.23,0.052,2.324,0.042,0.19741,0.00287,2.325,0.042,0.19694,0.00288,2306,35,2801,24,17.7
232522,232522.1,232522.1.pdf,D,8,7.1,686,188,0.27,0.007,1.880,0.021,0.21231,0.00063,1.880,0.021,0.21225,0.00063,2749,26,2923,5,5.9
232522,232522.1,232522.1.pdf,D,18,15.1,534,418,0.78,0.047,1.840,0.021,0.21609,0.00044,1.841,0.021,0.21567,0.00045,2797,26,2949,3,5.2
232522,232522.1,232522.1.pdf,D,7,6.1,312,238,0.76,0.018,1.962,0.041,0.21797,0.00108,1.963,0.041,0.21781,0.00108,2655,46,2965,8,10.5
232522,232522.1,232522.1.pdf,D,22,18.1,236,239,1.02,0.102,1.828,0.030,0.21983,0.00065,1.830,0.030,0.21892,0.00067,2811,38,2973,5,5.4
232522,232522.1,232522.1.pdf,D,2,2.1,359,190,0.53,0.010,1.836,0.021,0.22260,0.00058,1.836,0.021,0.22251,0.00059,2803,27,2999,4,6.5
235129,235129.1,235129.1.pdf,I,9,9.1,70,29,0.42,0.000,1.848,0.035,0.18476,0.00147,1.848,0.035,0.18476,0.00147,2788,44,2696,13,-3.4
235129,235129.1,235129.1.pdf,I,4,4.1,93,51,0.55,0.085,1.933,0.034,0.18627,0.00125,1.935,0.034,0.18551,0.00131,2686,40,2703,12,0.6
235129,235129.1,235129.1.pdf,I,8,8.1,71,44,0.62,0.173,1.968,0.037,0.18730,0.00146,1.972,0.037,0.18576,0.00159,2645,41,2705,14,2.2
235129,235129.1,235129.1.pdf,I,7,7.1,117,85,0.72,0.000,1.897,0.032,0.18592,0.00112,1.897,0.032,0.18592,0.00112,2729,39,2706,10,-0.8
235129,235129.1,235129.1.pdf,I,11,11.1,170,86,0.51,0.000,1.912,0.031,0.18610,0.00091,1.912,0.031,0.18610,0.00091,2712,37,2708,8,-0.1
235129,235129.1,235129.1.pdf,I,15,15.1,186,112,0.60,0.022,1.886,0.030,0.18657,0.00089,1.887,0.030,0.18637,0.00090,2741,37,2710,8,-1.1
235129,235129.1,235129.1.pdf,I,3,3.1,121,91,0.75,0.016,1.906,0.032,0.18689,0.00110,1.907,0.032,0.18674,0.00110,2718,38,2714,10,-0.2
235129,235129.1,235129.1.pdf,I,13,13.1,285,245,0.86,0.007,1.927,0.030,0.18693,0.00073,1.927,0.030,0.18686,0.00073,2695,35,2715,6,0.7
235129,235129.1,235129.1.pdf,I,2,2.1,129,93,0.72,0.047,1.982,0.033,0.18735,0.00110,1.983,0.033,0.18693,0.00113,2632,37,2715,10,3.1
235129,235129.1,235129.1.pdf,I,12,12.1,117,48,0.41,-0.035,2.002,0.034,0.18675,0.00115,2.001,0.034,0.18706,0.00117,2613,37,2717,10,3.8
235129,235129.1,235129.1.pdf,I,16,16.1,103,78,0.76,-0.112,1.875,0.033,0.18615,0.00118,1.873,0.033,0.18715,0.00125,2758,40,2717,11,-1.5
235129,235129.1,235129.1.pdf,I,14,14.1,148,80,0.55,-0.073,1.921,0.032,0.18652,0.00104,1.919,0.032,0.18716,0.00107,2704,38,2717,9,0.5
235129,235129.1,235129.1.pdf,I,10,10.1,147,99,0.67,0.040,1.931,0.032,0.18762,0.00100,1.932,0.032,0.18726,0.00102,2689,37,2718,9,1.1
235129,235129.1,235129.1.pdf,I,1,1.1,162,85,0.53,-0.023,1.931,0.032,0.18751,0.00092,1.930,0.032,0.18771,0.00093,2691,38,2722,8,1.1
235129,235129.1,235129.1.pdf,I,5,5.1,108,83,0.77,0.054,1.974,0.034,0.18946,0.00117,1.975,0.034,0.18898,0.00120,2641,38,2733,10,3.4
235129,235129.1,235129.1.pdf,I,6,6.1,118,90,0.76,-0.063,1.933,0.033,0.18900,0.00109,1.932,0.033,0.18956,0.00113,2689,38,2738,10,1.8
235199,235199.1,235199.1.pdf,I,22,22.1,273,173,0.63,0.009,1.910,0.014,0.19655,0.00068,1.910,0.014,0.19646,0.00068,2714,17,2797,6,3.0
235199,235199.1,235199.1.pdf,I,5,5.1,315,168,0.53,0.000,1.793,0.013,0.19657,0.00065,1.793,0.013,0.19657,0.00065,2857,17,2798,5,-2.1
235199,235199.1,235199.1.pdf,I,9,9.1,204,89,0.44,0.006,1.883,0.015,0.19708,0.00078,1.883,0.015,0.19702,0.00078,2746,18,2802,7,2.0
235199,235199.1,235199.1.pdf,I,24,24.1,164,83,0.50,-0.016,1.815,0.023,0.19710,0.00085,1.815,0.023,0.19724,0.00086,2830,30,2804,7,-0.9
235199,235199.1,235199.1.pdf,I,11,11.1,219,148,0.68,0.011,1.873,0.015,0.19754,0.00074,1.873,0.015,0.19744,0.00075,2758,18,2805,6,1.7
235199,235199.1,235199.1.pdf,I,19,19.1,324,206,0.64,0.022,1.884,0.014,0.19767,0.00062,1.885,0.014,0.19748,0.00063,2744,16,2805,5,2.2
235199,235199.1,235199.1.pdf,I,6,6.1,243,120,0.49,0.021,1.865,0.015,0.19768,0.00073,1.865,0.015,0.19749,0.00074,2767,18,2806,6,1.4
235199,235199.1,235199.1.pdf,I,18,18.1,186,77,0.42,0.007,1.865,0.015,0.19764,0.00079,1.865,0.015,0.19758,0.00079,2767,19,2806,7,1.4
235199,235199.1,235199.1.pdf,I,16,16.1,223,160,0.72,-0.006,1.858,0.015,0.19767,0.00074,1.858,0.015,0.19772,0.00074,2776,18,2807,6,1.1
235199,235199.1,235199.1.pdf,I,15,15.1,231,137,0.60,0.132,1.904,0.015,0.19909,0.00074,1.906,0.015,0.19791,0.00078,2718,17,2809,6,3.2
235199,235199.1,235199.1.pdf,I,23,23.1,154,77,0.50,0.063,1.851,0.016,0.19849,0.00086,1.852,0.016,0.19793,0.00088,2783,20,2809,7,0.9
235199,235199.1,235199.1.pdf,I,3,3.1,124,70,0.56,0.049,1.863,0.017,0.19844,0.00094,1.864,0.017,0.19799,0.00097,2769,21,2810,8,1.5
235199,235199.1,235199.1.pdf,I,17,17.1,255,134,0.52,0.021,1.860,0.014,0.19829,0.00072,1.860,0.014,0.19811,0.00072,2773,17,2811,6,1.3
235199,235199.1,235199.1.pdf,I,2,2.1,134,64,0.47,0.061,1.836,0.017,0.19888,0.00090,1.837,0.017,0.19833,0.00092,2801,21,2812,8,0.4
235199,235199.1,235199.1.pdf,I,25,25.1,210,133,0.63,-0.012,1.838,0.015,0.19828,0.00076,1.838,0.015,0.19839,0.00076,2801,19,2813,6,0.4
235199,235199.1,235199.1.pdf,I,21,21.1,248,162,0.65,0.005,1.851,0.014,0.19851,0.00072,1.851,0.014,0.19847,0.00072,2785,18,2814,6,1.0
235199,235199.1,235199.1.pdf,I,1,1.1,137,65,0.47,-0.028,1.847,0.017,0.19830,0.00092,1.847,0.017,0.19855,0.00093,2790,21,2814,8,0.9
235199,235199.1,235199.1.pdf,I,13,13.1,291,213,0.73,0.056,1.900,0.014,0.19916,0.00065,1.901,0.014,0.19866,0.00066,2725,17,2815,5,3.2
235199,235199.1,235199.1.pdf,I,20,20.1,115,53,0.46,0.000,1.851,0.018,0.19872,0.00186,1.851,0.018,0.19872,0.00186,2784,22,2816,15,1.1
235199,235199.1,235199.1.pdf,I,14,14.1,145,61,0.42,0.025,1.855,0.016,0.19905,0.00089,1.855,0.017,0.19883,0.00090,2779,20,2817,7,1.3
235199,235199.1,235199.1.pdf,I,4,4.1,188,87,0.46,0.040,1.841,0.015,0.19992,0.00080,1.841,0.015,0.19957,0.00081,2796,19,2823,7,0.9
235199,235199.1,235199.1.pdf,P,12,12.1,98,60,0.61,0.068,1.884,0.019,0.18951,0.00105,1.885,0.019,0.18890,0.00108,2743,23,2733,9,-0.4
235199,235199.1,235199.1.pdf,D,7,7.1,498,352,0.71,0.020,3.553,0.024,0.14619,0.00059,3.554,0.024,0.14601,0.00060,1598,10,2300,7,30.5
235199,235199.1,235199.1.pdf,D,10,10.1,467,343,0.74,0.007,2.499,0.017,0.17403,0.00063,2.499,0.017,0.17396,0.00063,2170,13,2596,6,16.4
235199,235199.1,235199.1.pdf,D,8,8.1,447,383,0.86,0.041,2.558,0.018,0.17433,0.00088,2.559,0.018,0.17396,0.00088,2126,13,2596,8,18.1
236002,236002.1,236002.1.pdf,I,18,18.1,47,34,0.72,0.302,1.887,0.039,0.18478,0.00176,1.893,0.039,0.18209,0.00204,2735,47,2672,19,-2.3
236002,236002.1,236002.1.pdf,I,5,5.1,43,27,0.63,0.378,1.911,0.039,0.18568,0.00174,1.918,0.039,0.18231,0.00208,2705,45,2674,19,-1.2
236002,236002.1,236002.1.pdf,I,14,14.1,94,81,0.86,0.188,1.903,0.033,0.18403,0.00143,1.906,0.033,0.18235,0.00155,2718,39,2674,14,-1.6
236002,236002.1,236002.1.pdf,I,21,21.1,127,76,0.60,0.106,1.984,0.032,0.18413,0.00179,1.986,0.032,0.18319,0.00183,2629,36,2682,17,2.0
236002,236002.1,236002.1.pdf,I,13,13.1,67,53,0.79,0.098,1.951,0.036,0.18466,0.00154,1.953,0.036,0.18379,0.00162,2665,41,2687,15,0.8
236002,236002.1,236002.1.pdf,I,7,7.1,65,51,0.78,0.156,1.899,0.035,0.18535,0.00150,1.902,0.035,0.18396,0.00163,2724,41,2689,15,-1.3
236002,236002.1,236002.1.pdf,I,11,11.1,54,28,0.51,0.155,1.911,0.038,0.18544,0.00168,1.914,0.038,0.18405,0.00182,2710,44,2690,16,-0.7
236002,236002.1,236002.1.pdf,I,12,12.1,79,57,0.73,0.153,1.900,0.034,0.18604,0.00137,1.903,0.034,0.18467,0.00148,2723,40,2695,13,-1.0
236002,236002.1,236002.1.pdf,I,1,1.1,45,23,0.51,0.159,1.877,0.036,0.18618,0.00170,1.880,0.037,0.18476,0.00185,2749,44,2696,17,-2.0
236002,236002.1,236002.1.pdf,I,9,9.1,65,65,1.01,0.140,2.047,0.038,0.18634,0.00160,2.050,0.038,0.18509,0.00172,2562,40,2699,15,5.1
236002,236002.1,236002.1.pdf,I,20,20.1,134,102,0.77,0.050,1.900,0.031,0.18570,0.00110,1.901,0.031,0.18526,0.00114,2725,36,2701,10,-0.9
236002,236002.1,236002.1.pdf,I,16,16.1,95,61,0.64,-0.042,1.911,0.033,0.18518,0.00123,1.910,0.033,0.18555,0.00126,2714,38,2703,11,-0.4
236002,236002.1,236002.1.pdf,I,6,6.1,67,61,0.91,0.161,1.949,0.035,0.18706,0.00141,1.952,0.035,0.18562,0.00153,2666,40,2704,14,1.4
236002,236002.1,236002.1.pdf,I,22,22.1,105,103,0.99,0.065,1.963,0.033,0.18648,0.00125,1.964,0.033,0.18590,0.00130,2653,37,2706,12,2.0
236002,236002.1,236002.1.pdf,I,17,17.1,68,38,0.57,0.130,1.982,0.037,0.18713,0.00155,1.985,0.037,0.18597,0.00165,2630,41,2707,15,2.8
236002,236002.1,236002.1.pdf,I,4,4.1,49,26,0.53,0.000,1.966,0.038,0.18629,0.00165,1.966,0.038,0.18629,0.00165,2651,43,2710,15,2.2
236002,236002.1,236002.1.pdf,I,10,10.1,78,66,0.85,0.047,1.945,0.034,0.18687,0.00132,1.946,0.034,0.18645,0.00135,2674,39,2711,12,1.4
236002,236002.1,236002.1.pdf,I,3,3.1,81,72,0.89,0.112,1.893,0.033,0.18767,0.00129,1.895,0.033,0.18667,0.00137,2732,39,2713,12,-0.7
236002,236002.1,236002.1.pdf,I,2,2.1,78,73,0.94,0.069,1.904,0.032,0.18770,0.00131,1.905,0.032,0.18709,0.00136,2720,38,2717,12,-0.1
236002,236002.1,236002.1.pdf,I,15,15.1,42,30,0.70,0.000,1.848,0.041,0.18719,0.00197,1.848,0.041,0.18719,0.00197,2788,50,2718,17,-2.6
236002,236002.1,236002.1.pdf,I,19,19.1,77,76,0.99,0.074,1.941,0.035,0.18840,0.00135,1.942,0.035,0.18775,0.00140,2677,40,2723,12,1.7
236002,236002.1,236002.1.pdf,I,8,8.1,51,32,0.63,0.078,1.879,0.037,0.18930,0.00171,1.880,0.037,0.18860,0.00178,2749,45,2730,16,-0.7
236191,236191.1,236191.1.pdf,I,12,12.1,168,617,3.68,0.163,2.029,0.020,0.18452,0.00113,2.032,0.020,0.18307,0.00121,2580,21,2681,11,3.8
236191,236191.1,236191.1.pdf,I,15,15.1,135,335,2.48,0.092,1.873,0.021,0.18530,0.00117,1.874,0.021,0.18448,0.00122,2756,25,2694,11,-2.3
236191,236191.1,236191.1.pdf,I,8,8.1,290,2306,7.94,0.098,1.883,0.016,0.18542,0.00088,1.885,0.016,0.18453,0.00092,2744,19,2694,8,-1.8
236191,236191.1,236191.1.pdf,I,17,17.1,112,116,1.03,0.036,1.917,0.022,0.18548,0.00125,1.918,0.022,0.18514,0.00127,2705,26,2700,11,-0.2
236191,236191.1,236191.1.pdf,I,1,1.1,99,759,7.67,0.077,1.830,0.022,0.18609,0.00225,1.831,0.022,0.18539,0.00228,2809,27,2702,20,-4.0
236191,236191.1,236191.1.pdf,I,19,19.1,110,461,4.21,0.020,1.927,0.023,0.18578,0.00132,1.927,0.023,0.18559,0.00134,2695,27,2703,12,0.3
236191,236191.1,236191.1.pdf,I,4,4.1,343,2285,6.66,0.056,1.870,0.015,0.18637,0.00083,1.871,0.015,0.18587,0.00084,2760,19,2706,7,-2.0
236191,236191.1,236191.1.pdf,I,3,3.1,80,500,6.26,0.051,1.882,0.024,0.18634,0.00148,1.883,0.024,0.18588,0.00151,2746,29,2706,13,-1.5
236191,236191.1,236191.1.pdf,I,6,6.1,172,525,3.04,0.000,1.905,0.019,0.18595,0.00103,1.905,0.019,0.18595,0.00103,2720,22,2707,9,-0.5
236191,236191.1,236191.1.pdf,I,13,13.1,101,315,3.11,0.000,1.897,0.023,0.18615,0.00136,1.897,0.023,0.18615,0.00136,2729,27,2708,12,-0.8
236191,236191.1,236191.1.pdf,I,7,7.1,124,457,3.70,0.145,1.945,0.023,0.18752,0.00121,1.948,0.023,0.18622,0.00129,2672,27,2709,11,1.4
236191,236191.1,236191.1.pdf,I,10,10.1,217,1120,5.16,0.018,1.890,0.018,0.18648,0.00096,1.891,0.018,0.18632,0.00097,2737,21,2710,9,-1.0
